store,websites,attribute_set,type,categories,sku,simples_skus,name,url_key,url_path,image,image_label,small_image,small_image_label,thumbnail,thumbnail_label,media_gallery,country_of_manufacture,status,visibility,tax_class_id,price,weight,brand,age_range,size,color,description,short_description,qty,is_in_stock,use_config_min_sale_qty,min_sale_qty,manage_stock,featured,delivery_time,free_shipping,meta_title,meta_description,meta_keyword
default,base,Default,simple,[Default Category]/Haushaltwaren;;[Default Category]/Elektrokleingeräte,mcs_000ag70815-329803,,WMF Kaffeemasch.Lineo.Edelst.,wmf-kaffeemaschlineoedelst-mcs_000ag70815-329803,wmf-kaffeemaschlineoedelst-mcs_000ag70815-329803,image_45031-22-329803ek.jpg,,image_45031-22-329803ek.jpg,,thumbnail_45031-22-329803ek.jpg,,,DE,Enabled,"""Catalog, Search""",Vollbesteuerte Artikel,,2.94 kg,WMF,,,edelstahl,"&#13;\n<table>&#13;\n<tbody>&#13;\n<tr>&#13;\n<th colspan=""2"">Farben</th>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;font-size:5px;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<td>Geh&#228;use-Farben</td>&#13;\n<td>edelstahl</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<th colspan=""2"">technische Ausstattung</th>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;font-size:5px;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<td>Warmhalte-Funktion</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>einstellbarer Wasserh&#228;rtegrad</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Abschaltfunktion</td>&#13;\n<td>Abschaltfunktion</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Art der Aromawahl</td>&#13;\n<td>mehrstufige Aromawahl</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>LCD-Anzeige</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Timer</td>&#13;\n<td>Timer-Funktion</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Warmhaltezeit</td>&#13;\n<td>0.4 hr</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Entkalkungsprogramm</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<th colspan=""2"">Leistungseigenschaften</th>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;font-size:5px;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<td>&#220;berlaufschutz</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Leistung</td>&#13;\n<td>960 w</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;"">&#160;&#13;\n</td></tr>&#13;\n</tbody>&#13;\n</table>&#13;\n<table>&#13;\n<tbody>&#13;\n<tr>&#13;\n<th colspan=""2"">Kannen/Wassertank-Eigenschaften</th>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;font-size:5px;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<td>Kannen-Typ</td>&#13;\n<td>Glas-Kanne</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>transparenter Wassertank</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Deckel</td>&#13;\n<td>scharnierter Deckel</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>ergonomisch geformter Griff</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>abnehmbarer Wassertank</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Wasserstandsanzeige</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<th colspan=""2"">Filter-Eigenschaften</th>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;font-size:5px;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<td>herausnehmbarer Filter-Einsatz</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Tropfstopp</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Filter-Typ</td>&#13;\n<td>Schwenk-Filter</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Filtergr&#246;&#223;en</td>&#13;\n<td>Filtergr&#246;&#223;e 1x4</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<th colspan=""2"">Geh&#228;use-Eigenschaften</th>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;font-size:5px;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<td>H&#246;he</td>&#13;\n<td>23 cm</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Front</td>&#13;\n<td>Edelstahl-Geh&#228;use</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Breite</td>&#13;\n<td>33 cm</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Tiefe</td>&#13;\n<td>34.2 cm</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Gewicht</td>&#13;\n<td>2.94 kg</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<th colspan=""2"">Tassen-Einheiten</th>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;font-size:5px;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<td>Anzahl Tassen</td>&#13;\n<td>12</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Kannen-Volumen</td>&#13;\n<td>1.5 L</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;"">&#160;&#13;\n</td></tr>&#13;\n</tbody>&#13;\n</table>&#13;\n","Fassungsverm&#246;gen: 12 Tassen (&#225; 125 ml), Edelstahl Filterkaffeeautomat mit Aromaglaskanne, digitales LC-Display mit Zeiteinstellung, Timer-Funktion, WMF Aroma Perfection, Entkalkungsprogramm und Einstellung der individuellen Wasserh&#228;rte, 180&#176;-Schwenkfilter, abnehmbarer Wassertank mit Comfort&#246;ffnung, Warmhalteplatte mit manuell einstellbarer Warmhaltezeit (0, 20 oder 40 Minuten) und Abschaltautomatik, herausnehmbarer Filtereinsatz mit Tropfstopp und &#220;berlaufsicherung, 960 Watt, Schukostecker CEE 7/7<br />Farbe: Edelstahl&#160;<br /><br />&#13;\n<br />&#13;\n<strong>Marke:</strong> WMF&#13;\n&#13;\n",10,1,1,1,0,No,"=""4-5""",Yes,,,
default,base,Default,simple,[Default Category]/Haushaltwaren;;[Default Category]/Elektrokleingeräte,mcs_000ag79105-329857,,WMF Kaffeemasch.Lono,wmf-kaffeemaschlono-mcs_000ag79105-329857,wmf-kaffeemaschlono-mcs_000ag79105-329857,image_45033-21-329857ek.jpg,,image_45033-21-329857ek.jpg,,thumbnail_45033-21-329857ek.jpg,,,DE,Enabled,"""Catalog, Search""",Vollbesteuerte Artikel,,,WMF,,,chrom,"&#13;\n<table>&#13;\n<tbody>&#13;\n<tr>&#13;\n<th colspan=""2"">Leistungseigenschaften</th>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;font-size:5px;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<td>230 V Netzanschluss</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>&#220;berlaufschutz</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Leistung</td>&#13;\n<td>900 w</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<th colspan=""2"">technische Ausstattung</th>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;font-size:5px;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<td>Warmhalte-Funktion</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Ein-/Aus-Schaltung</td>&#13;\n<td>beleuchteter Ein-/Aus-Schalter</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Abschaltfunktion</td>&#13;\n<td>Abschaltfunktion</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Art der Aromawahl</td>&#13;\n<td>mehrstufige Aromawahl</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Entkalkungsprogramm</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<th colspan=""2"">Kannen/Wassertank-Eigenschaften</th>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;font-size:5px;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<td>Kannen-Typ</td>&#13;\n<td>Glas-Kanne</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>transparenter Wassertank</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>abnehmbarer Wassertank</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;"">&#160;&#13;\n</td></tr>&#13;\n</tbody>&#13;\n</table>&#13;\n<table>&#13;\n<tbody>&#13;\n<tr>&#13;\n<th colspan=""2"">Filter-Eigenschaften</th>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;font-size:5px;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<td>herausnehmbarer Filter-Einsatz</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Tropfstopp</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Filter-Typ</td>&#13;\n<td>Schwenk-Filter</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Filtergr&#246;&#223;en</td>&#13;\n<td>Filtergr&#246;&#223;e 1x4</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<th colspan=""2"">Tassen-Einheiten</th>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;font-size:5px;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<td>Anzahl Tassen</td>&#13;\n<td>12</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Wasserbeh&#228;lter-Volumen</td>&#13;\n<td>1.5 L</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<th colspan=""2"">Farben</th>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;font-size:5px;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<td>Geh&#228;use-Farben</td>&#13;\n<td>chrom</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;"">&#160;&#13;\n</td></tr>&#13;\n</tbody>&#13;\n</table>&#13;\n","Fassungsverm&#246;gen: 12 Tassen (&#225; 125 ml), Aromaglaskanne, WMF Aroma-Perfection - f&#252;r individuellen Kaffeegenuss, automatisches Entkalkungsprogramm, Tropfstopp, &#220;berlaufsicherung, herausnehmbarer Filtereinsatz (Gr&#246;&#223;e 1 x 4), 180&#176;-Schwenkfilter, abnehmbarer Wassertank, Warmhalteplatte mit Abschaltautomatik, 900 Watt, Schukostecker CEE 7/7<br />Farbe: cromargan matt&#160;<br /><br />&#13;\n<br />&#13;\n<strong>Marke:</strong> WMF&#13;\n&#13;\n",10,1,1,1,0,No,"=""4-5""",Yes,,,
default,base,Default,simple,[Default Category]/Haushaltwaren;;[Default Category]/Elektrokleingeräte,mcs_0ag1008242-329984,,WMF Brotbackautomat Kult X,wmf-brotbackautomat-kult-x-mcs_0ag1008242-329984,wmf-brotbackautomat-kult-x-mcs_0ag1008242-329984,image_39855-7-329984.jpg,,image_39855-7-329984.jpg,,thumbnail_39855-7-329984.jpg,,,DE,Enabled,"""Catalog, Search""",Vollbesteuerte Artikel,,3.86 kg,WMF,,,edelstahl,"&#13;\n<table>&#13;\n<tbody>&#13;\n<tr>&#13;\n<th colspan=""2"">Farben</th>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;font-size:5px;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<td>Geh&#228;use-Farben</td>&#13;\n<td>edelstahl</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<th colspan=""2"">Geh&#228;use-Eigenschaften</th>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;font-size:5px;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<td>Breite</td>&#13;\n<td>29.4 cm</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Edelstahl-Geh&#228;use</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Rutschsicherung</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>H&#246;he</td>&#13;\n<td>30.6 cm</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Tiefe</td>&#13;\n<td>22.1 cm</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Gewicht</td>&#13;\n<td>3.86 kg</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<th colspan=""2"">Bedienung</th>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;font-size:5px;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<td>Timer-Funktion</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Innenraum-Beleuchtung</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>LCD-Anzeige</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Display-Beleuchtung</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;"">&#160;&#13;\n</td></tr>&#13;\n</tbody>&#13;\n</table>&#13;\n<table>&#13;\n<tbody>&#13;\n<tr>&#13;\n<th colspan=""2"">Ausstattung/Zubeh&#246;r</th>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;font-size:5px;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<td>Sichtfenster</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Zubeh&#246;r sp&#252;lmaschinengeeignet</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Messl&#246;ffel</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Knethaken</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Messbecher</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Rezepte</td>&#13;\n<td>Rezeptbuch</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>antihaftbeschichtete Backform</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<th colspan=""2"">Leistungseigenschaften</th>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;font-size:5px;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<td>max. Mehlmenge f&#252;r knetbare Teige</td>&#13;\n<td>750 g</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Warmhaltestufe</td>&#13;\n<td>Warmhalte-Funktion</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Warmhaltezeit</td>&#13;\n<td>1 hr</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Wahl der Br&#228;unungsstufen</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Anzahl der Br&#228;unungsstufen</td>&#13;\n<td>3</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>max. Leistungsaufnahme</td>&#13;\n<td>450 w</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Fassungsverm&#246;gen</td>&#13;\n<td>450 g</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>variable Gr&#246;&#223;eneinstellung</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<th colspan=""2"">Programme</th>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;font-size:5px;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<td>Anzahl der Programme</td>&#13;\n<td>12</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;"">&#160;&#13;\n</td></tr>&#13;\n</tbody>&#13;\n</table>&#13;\n","hochwertiges Geh&#228;use in Cromargan matt, 12 Programme, Guten-Morgen-Funktion: Timer f&#252;r frisch gebackenes Brot am Morgen, 3 einstellbare Br&#228;unungsgrade (hell, medium, dunkel) und 2 verschiedene Brotgr&#246;&#223;en (450 g, 750 g), automatische Warmhaltefunktion f&#252;r 60 Minuten, antihaftbeschichtete herausnehmbare Teigbeh&#228;lter, Sichtfenster mit zuschaltbarer Backraumbeleuchtung, einfache Reinigung - alle abnehmbaren Teile sind sp&#252;lmaschinengeeignet, bedienfreundliches beleuchtetes LCD-Display, rutschsichere Gummif&#252;&#223;e, Ger&#228;tema&#223;e L x B x H: 221 x 294 x 306 mm, Gewicht netto: ca. 3,86 kg, 220 - 240 Volt, 50 Hz, 450 Watt, Schukostecker CEE 7/7<br />Farbe: cromargan&#160;<br /><br />&#13;\n<br />&#13;\n<strong>Marke:</strong> WMF&#13;\n&#13;\n",10,1,1,1,0,No,"=""4-5""",Yes,,,
default,base,Default,simple,[Default Category]/Haushaltwaren;;[Default Category]/Elektrokleingeräte,mcs_0ag1001866-329936,,WMF Handkaffeemühle,wmf-handkaffeemuhle-mcs_0ag1001866-329936,wmf-handkaffeemuhle-mcs_0ag1001866-329936,image_49795-78-329936ek.jpg,,image_49795-78-329936ek.jpg,,thumbnail_49795-78-329936ek.jpg,,,DE,Enabled,"""Catalog, Search""",Vollbesteuerte Artikel,,0.415 kg,WMF ,,,edelstahl,"&#13;\n<table>&#13;\n<tbody>&#13;\n<tr>&#13;\n<th colspan=""2"">Farben</th>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;font-size:5px;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<td>Geh&#228;use-Farben</td>&#13;\n<td>edelstahl</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<th colspan=""2"">Bedienung</th>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;font-size:5px;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<td>Mahlgrad einstellbar</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Kurzzeit-/Momentschaltung</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Art der M&#252;hle</td>&#13;\n<td>Kaffee- und Espresso-M&#252;hle</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Mahl-System</td>&#13;\n<td>Mahlwerk</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>abnehmbarer Auffangbeh&#228;lter</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Einhand-Bedienung</td>&#13;\n<td></td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Anzahl der Feinheitsgrade</td>&#13;\n<td>9</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;"">&#160;&#13;\n</td></tr>&#13;\n</tbody>&#13;\n</table>&#13;\n<table>&#13;\n<tbody>&#13;\n<tr>&#13;\n<th colspan=""2"">Leistungseigenschaften</th>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;font-size:5px;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<td>Leistung</td>&#13;\n<td>24 w</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Fassungsverm&#246;gen Kaffeebohnen</td>&#13;\n<td>30 g</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<th colspan=""2"">Geh&#228;use-Eigenschaften</th>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;font-size:5px;"">&#160;&#13;\n</td></tr>&#13;\n<tr>&#13;\n<td>Breite</td>&#13;\n<td>8.6 cm</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>H&#246;he</td>&#13;\n<td>24.1 cm</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Tiefe</td>&#13;\n<td>8.6 cm</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td>Gewicht</td>&#13;\n<td>0.415 kg</td>&#13;\n</tr>&#13;\n<tr>&#13;\n<td colspan=""2"" style=""background-color:#D9D7D7;"">&#160;&#13;\n</td></tr>&#13;\n</tbody>&#13;\n</table>&#13;\n","extra langsam laufendes Kegelmahlwerk, 9-stufig einstellbarer Mahlgrad, mahlt Kaffeemengen f&#252;r 1 bis 4 Portionen, Dreh&#246;ffnung am Auffangbeh&#228;lter, BPA-freier Bohnenvorratsbeh&#228;lter, fasst bis zu 30 g Kaffeebohnen und ist ausreichend f&#252;r max. 4 Portionen frisch gemahlenen Kaffee, inkl. Kaffeel&#246;ffel f&#252;r 7 g Kaffeebohnen zur Einzelportionierung, Ger&#228;tema&#223;e L x B x H: 86 x 86 x 241 mm, Gewicht (netto): 0,415 kg, 220 - 240 Volt, 50 - 60 Hz, 24 Watt, Eurostecker CEE 7/16<br />Farbe: cromargan matt&#160;<br /><br />&#13;\n<br />&#13;\n<strong>Marke:</strong> WMF&#13;\n&#13;\n",10,1,1,1,0,No,"=""4-5""",Yes,,,
default,base,Default,simple,[Default Category]/Haushaltwaren;;[Default Category]/Elektrokleingeräte,npi-b329986,,WMF Küchenmaschine Profi Plus,wmf-kuchenmaschine-profi-plus-npi-b329986,wmf-kuchenmaschine-profi-plus-npi-b329986,image_39151-2-329986.jpg,,image_39151-2-329986.jpg,,thumbnail_39151-2-329986.jpg,,,DE,Enabled,"""Catalog, Search""",Vollbesteuerte Artikel,,,WMF,,,,,"Planetarisches R&#252;hrwerk, Unterhebstufe, 8 Geschwindigkeitsstufen mit elektronischer Drehzahlregelung und Softanlauf, Ganzmetallgeh&#228;use, automatisches Ausschalten beim Anheben des R&#252;hrarms und hohe Standsicherheit, 5,0 l R&#252;hrsch&#252;ssel aus Cromargan, Spritzschutz mit Nachf&#252;ll&#246;ffnung, Flachr&#252;hrer, Schneebesen, Knethaken, WMF Fleischwolf Beef! Special Edition: hochwertiges Ganzmetallgeh&#228;use aus Aluminium Druckguss, 4-fl&#252;geliges Cromargan-Messer, zwei Lochscheiben f&#252;r feines und grobes Hacken und Zerkleinern, praktische Einf&#252;llhilfe mit Stopfer, WMF-Wurstf&#252;ller Beef! Special Edition: hochwertiger Wurstf&#252;ller aus Cromargan, Wurstf&#252;ller in 3/4 Zoll, nur in Verbindung mit dem WMF Fleischwolf Beef! Special Edition, 2 Beef! Special Edition Ausgaben: Beef! Ausgabe ""Selber Wursten"" f&#252;r die Zubereitung von W&#252;rsten, Beef! Ausgabe ""Burger"", 220 - 240 Volt, 50 / 60 Hz, 1000 Watt, Schukostecker CEE 7/7<br />Farbe: cromargan / schwarz&#160;<br /><br />&#13;\n<br />&#13;\n<strong>Marke:</strong> WMF&#13;\n&#13;\n",10,1,1,1,0,No,"=""4-5""",Yes,,,
